Gene_ID,logFC,logCPM,LR,PValue,FDR
ENSRNOG00000055056,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000056292,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000057703,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000057856,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000057975,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000059575,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000060135,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000060296,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000060666,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000060901,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000011287,-0.0028658,5.736388487,0.000875548,0.976394305,1
ENSRNOG00000057016,-0.010090179,-0.150460099,0.000865652,0.976528059,1
ENSRNOG00000042524,-0.034535677,-3.380020304,0.000864292,0.976546492,1
ENSRNOG00000050874,-0.034535677,-3.380020304,0.000864292,0.976546492,1
ENSRNOG00000061918,-0.034535677,-3.380020304,0.000864292,0.976546492,1
ENSRNOG00000002174,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000002923,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000005343,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000005542,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000009260,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000011907,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000014726,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000016632,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000022174,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000022298,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000023458,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000030788,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000032303,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000037133,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000038132,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000042317,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000043837,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000048779,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000049504,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000049963,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000050265,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000052549,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000053229,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000054280,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000054875,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000054935,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000055819,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000057104,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000058035,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000058798,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000059073,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000061219,-0.042496146,-3.57298728,0.000857227,0.976642529,1
ENSRNOG00000057661,-0.013660184,-1.498900996,0.000853185,0.976697641,1
ENSRNOG00000016085,0.011070412,-1.022628106,0.000851414,0.976721831,1
ENSRNOG00000016530,-0.002828578,6.062720585,0.00084,0.976878346,1
ENSRNOG00000015406,0.023035089,-2.338640791,0.00083411,0.976959533,1
ENSRNOG00000002419,0.002778933,9.095931314,0.000824691,0.977089954,1
ENSRNOG00000006226,-0.030470079,-3.210041589,0.000814701,0.977229105,1
ENSRNOG00000059886,-0.033105717,-3.380581959,0.000808738,0.977312568,1
ENSRNOG00000053223,-0.012036369,-1.271558626,0.000788726,0.977594949,1
ENSRNOG00000018089,0.002949731,5.684618413,0.000779486,0.977726537,1
ENSRNOG00000015552,0.002715843,5.552016425,0.000779116,0.977731819,1
ENSRNOG00000050174,-0.031938574,-3.380076553,0.000765943,0.977920821,1
ENSRNOG00000061881,-0.031938574,-3.380076553,0.000765943,0.977920821,1
ENSRNOG00000045985,-0.014669547,-1.49821832,0.000763386,0.977957703,1
ENSRNOG00000052189,-0.023811777,-2.678304457,0.000752407,0.978116745,1
ENSRNOG00000020005,-0.002552444,6.874733209,0.000746901,0.978196939,1
ENSRNOG00000016180,0.002622709,4.641198256,0.000732668,0.97840563,1
ENSRNOG00000002171,-0.005520164,1.601827697,0.000723337,0.978543545,1
ENSRNOG00000007756,0.002632913,5.014270929,0.000721714,0.978567618,1
ENSRNOG00000009594,0.004677352,2.006283722,0.000702,0.978862301,1
ENSRNOG00000025460,0.008048943,-0.390410065,0.000686488,0.97909709,1
ENSRNOG00000020417,0.002470546,5.729106356,0.000684653,0.979125036,1
ENSRNOG00000056362,-0.007889306,0.078205676,0.000672065,0.979317778,1
ENSRNOG00000001160,-0.012697591,-1.653853463,0.000669487,0.979357482,1
ENSRNOG00000016385,-0.031670558,-3.210812126,0.000667942,0.979381312,1
ENSRNOG00000048409,0.031304567,-2.79385807,0.000659542,0.979511344,1
ENSRNOG00000020782,-0.002697505,6.846489033,0.000654543,0.979589118,1
ENSRNOG00000000246,0.002493454,5.511200904,0.000654012,0.979597393,1
ENSRNOG00000035620,0.004014178,2.276996196,0.000627793,0.980010462,1
ENSRNOG00000053116,-0.024913439,-3.058544307,0.000627358,0.980017377,1
ENSRNOG00000026316,-0.002287772,6.325786865,0.000617343,0.980177494,1
ENSRNOG00000047563,0.002943441,4.158856274,0.000614599,0.980221581,1
ENSRNOG00000020762,0.006085844,0.78940308,0.000605795,0.980363726,1
ENSRNOG00000001212,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000001374,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000008100,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000008282,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000009488,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000011178,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000011182,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000031310,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000036251,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000046517,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000047350,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000047516,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000050114,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000051581,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000052233,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000052426,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000055418,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000055863,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000057395,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000057838,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000059167,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000059210,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000059419,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000060778,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000061912,-0.032607275,-3.573169903,0.000600042,0.980457178,1
ENSRNOG00000051777,0.007561384,0.216528495,0.000598818,0.9804771,1
ENSRNOG00000001864,-0.018091993,-1.425705819,0.000598016,0.980490186,1
ENSRNOG00000050414,0.003936788,2.11885489,0.000596193,0.980519945,1
ENSRNOG00000024536,-0.022376952,-3.057775461,0.00058108,0.98076837,1
ENSRNOG00000018094,-0.005158355,1.499767734,0.000571173,0.980932995,1
ENSRNOG00000032946,0.006818794,0.035726751,0.000566294,0.981014582,1
ENSRNOG00000005826,-0.003610118,2.368025382,0.000564916,0.981037693,1
ENSRNOG00000021795,-0.005456949,1.010170275,0.000551148,0.98127015,1
ENSRNOG00000022325,-0.002228558,5.433348317,0.000548351,0.981317723,1
ENSRNOG00000003588,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000007624,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000015264,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000021364,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000021424,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000028767,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000029977,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000030224,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000037852,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000042373,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000046421,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000047943,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000050714,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000052043,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000052753,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000053627,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000053628,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000053925,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000054248,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000054617,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000054634,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000056012,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000056932,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000057124,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000059279,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000061081,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000061563,-0.029594383,-3.573226287,0.000530588,0.981622755,1
ENSRNOG00000017506,-0.002172445,6.392238667,0.000516235,0.981872974,1
ENSRNOG00000004302,-0.004640767,1.461121421,0.000513102,0.981928059,1
ENSRNOG00000055111,0.011622361,-1.88953942,0.000512812,0.981933164,1
ENSRNOG00000008713,-0.002146852,5.233305963,0.000510181,0.981979562,1
ENSRNOG00000036598,0.002887191,3.067716784,0.000499587,0.982167613,1
ENSRNOG00000060650,-0.023168311,-2.919949997,0.000492959,0.982286288,1
ENSRNOG00000050848,-0.023415331,-3.380258766,0.000485595,0.982419068,1
ENSRNOG00000054877,-0.023415331,-3.380258766,0.000485595,0.982419068,1
ENSRNOG00000055328,-0.023415331,-3.380258766,0.000485595,0.982419068,1
ENSRNOG00000056488,-0.023415331,-3.380258766,0.000485595,0.982419068,1
ENSRNOG00000007492,0.00192274,7.670280606,0.000474762,0.982616244,1
ENSRNOG00000047914,-0.004551002,0.833398298,0.000455573,0.982971127,1
ENSRNOG00000032231,0.007238308,-0.641289638,0.000449423,0.983086437,1
ENSRNOG00000061514,-0.024952781,-1.015623368,0.000430794,0.983440638,1
ENSRNOG00000021303,0.002924783,3.169438467,0.000428518,0.983484433,1
ENSRNOG00000008463,-0.008241594,-0.957272422,0.000422026,0.983610002,1
ENSRNOG00000016266,0.001968125,5.815081497,0.000420875,0.983632365,1
ENSRNOG00000001483,-0.002152958,4.185196747,0.000417389,0.983700274,1
ENSRNOG00000010834,-0.02083172,-3.380315006,0.000413015,0.983785893,1
ENSRNOG00000012972,-0.02083172,-3.380315006,0.000413015,0.983785893,1
ENSRNOG00000019474,0.003292667,2.457642113,0.000409228,0.983860393,1
ENSRNOG00000013914,0.010381609,-1.889625279,0.000405783,0.983928457,1
ENSRNOG00000022595,-0.005925931,-0.06250179,0.000399784,0.984047686,1
ENSRNOG00000011168,0.001732321,7.629756778,0.000378852,0.984470868,1
ENSRNOG00000023210,-0.001728031,6.999019462,0.000374792,0.984554278,1
ENSRNOG00000016203,-0.004975231,0.205516968,0.000374666,0.984556882,1
ENSRNOG00000014214,0.001811622,8.070728252,0.000364794,0.98476166,1
ENSRNOG00000006697,0.002117069,6.776485779,0.000350215,0.985069224,1
ENSRNOG00000026085,0.002028036,4.321835061,0.000348942,0.985096389,1
ENSRNOG00000007158,0.002233349,3.25670714,0.000335018,0.985396732,1
ENSRNOG00000003524,-0.001743737,5.770970712,0.000329198,0.985524127,1
ENSRNOG00000031216,0.003804291,0.846053317,0.000311301,0.985923069,1
ENSRNOG00000007964,0.001613935,5.440242128,0.000304738,0.986072239,1
ENSRNOG00000002125,0.001582645,7.427515279,0.00030071,0.98616458,1
ENSRNOG00000043288,-0.003174332,1.853451961,0.000297213,0.986245268,1
ENSRNOG00000056337,0.001855889,4.134282961,0.000290251,0.986407284,1
ENSRNOG00000013111,0.001873593,6.027346446,0.000288276,0.986453609,1
ENSRNOG00000062153,0.012461367,-2.336718831,0.000283123,0.986575229,1
ENSRNOG00000021644,0.008168311,-1.825884094,0.000271605,0.986851106,1
ENSRNOG00000010379,-0.001474068,6.309375245,0.000271345,0.986857393,1
ENSRNOG00000004344,-0.001454313,6.873485046,0.000258412,0.987174409,1
ENSRNOG00000007649,-0.001379715,7.189902177,0.000256976,0.98721008,1
ENSRNOG00000054385,0.002138137,3.574575477,0.000254166,0.9872802,1
ENSRNOG00000058461,-0.001372635,7.723021074,0.000248555,0.987421364,1
ENSRNOG00000008376,0.007990995,-1.764745233,0.000228066,0.98795092,1
ENSRNOG00000009873,0.001782411,5.991581358,0.000226643,0.987988555,1
ENSRNOG00000007064,0.001401527,5.860179903,0.00021864,0.988202525,1
ENSRNOG00000013194,0.001474339,7.621807308,0.000217388,0.988236356,1
ENSRNOG00000027290,-0.002281143,2.298790228,0.000215047,0.988299867,1
ENSRNOG00000024625,0.001688323,3.588924239,0.000206726,0.988528426,1
ENSRNOG00000001040,-0.001428835,4.70450228,0.000204822,0.988581394,1
ENSRNOG00000015212,-0.00137871,5.161923542,0.000200906,0.988691059,1
ENSRNOG00000061595,0.024886048,-3.209775146,0.00020042,0.988704735,1
ENSRNOG00000017040,0.001325823,5.17202924,0.000196502,0.988815698,1
ENSRNOG00000042912,0.002932108,1.750965661,0.000195295,0.988850081,1
ENSRNOG00000046353,-0.002814171,1.692908424,0.000195033,0.988857564,1
ENSRNOG00000040300,-0.011738077,-2.920367737,0.00018953,0.989015869,1
ENSRNOG00000010196,-0.001232595,7.046614723,0.000186389,0.989107259,1
ENSRNOG00000009484,0.001354319,5.923587788,0.000180391,0.989283963,1
ENSRNOG00000021209,-0.001586738,3.564363558,0.000178945,0.989326985,1
ENSRNOG00000002546,-0.001229309,6.209706966,0.000172792,0.989512086,1
ENSRNOG00000017037,-0.001234921,5.158605504,0.00017077,0.98957361,1
ENSRNOG00000004186,-0.001232452,6.844340005,0.000147357,0.990314653,1
ENSRNOG00000025940,-0.001086857,7.111627633,0.000138119,0.990623162,1
ENSRNOG00000006397,-0.005339479,-1.272903043,0.000132079,0.990830477,1
ENSRNOG00000014031,-0.001197023,5.530628768,0.000130049,0.990901213,1
ENSRNOG00000053909,-0.001928635,2.962640238,0.000128759,0.990946443,1
ENSRNOG00000047455,-0.01112947,-2.920917526,0.000127637,0.990985983,1
ENSRNOG00000007115,-0.001681307,3.167902415,0.000122586,0.991166133,1
ENSRNOG00000012165,-0.00603466,-1.654907785,0.000121776,0.991195356,1
ENSRNOG00000010224,0.001470207,4.699897015,0.000115187,0.991436834,1
ENSRNOG00000051758,-0.002699576,0.662462184,0.000114214,0.991473106,1
ENSRNOG00000060340,-0.001069434,8.867467921,0.000114095,0.991477527,1
ENSRNOG00000018226,0.000953505,6.327043353,0.00011342,0.991502796,1
ENSRNOG00000055067,0.005529042,-1.598807677,0.000108461,0.991690596,1
ENSRNOG00000018372,0.000971746,5.13672803,9.85E-05,0.992081298,1
ENSRNOG00000061474,-0.000993639,6.57545028,9.77E-05,0.992112028,1
ENSRNOG00000006828,-0.001035039,6.065917834,9.33E-05,0.992291285,1
ENSRNOG00000000491,0.011464806,-2.679455596,9.07E-05,0.992401057,1
ENSRNOG00000058898,0.000794921,11.28641532,8.96E-05,0.992445932,1
ENSRNOG00000022202,-0.000838655,7.099289973,8.96E-05,0.992448474,1
ENSRNOG00000061118,-0.001165565,3.819449912,8.89E-05,0.992478983,1
ENSRNOG00000016258,-0.000965133,7.838766925,8.04E-05,0.992846002,1
ENSRNOG00000013152,0.001533115,5.893641799,7.98E-05,0.992873315,1
ENSRNOG00000000503,0.001125907,4.555066059,7.97E-05,0.992877987,1
ENSRNOG00000010085,-0.007315295,-3.210807279,7.71E-05,0.992992273,1
ENSRNOG00000052461,-0.003827962,-1.709896046,5.97E-05,0.993833687,1
ENSRNOG00000010895,0.000672462,7.600263002,5.82E-05,0.993910728,1
ENSRNOG00000054284,-0.002557812,0.1832893,5.69E-05,0.993983357,1
ENSRNOG00000009620,0.002445847,0.022648766,5.62E-05,0.994018646,1
ENSRNOG00000017066,0.000677662,5.617952208,5.53E-05,0.994065849,1
ENSRNOG00000013411,0.000694799,5.854325119,5.50E-05,0.994083364,1
ENSRNOG00000009846,-0.000745437,5.169873259,5.23E-05,0.99422722,1
ENSRNOG00000052145,-0.007396497,-3.21092426,4.66E-05,0.994552804,1
ENSRNOG00000005975,-0.00061313,7.671437758,4.62E-05,0.994573988,1
ENSRNOG00000039207,0.001216587,1.780583694,4.54E-05,0.994626389,1
ENSRNOG00000006523,0.000669294,4.419742541,4.01E-05,0.994949437,1
ENSRNOG00000017253,-0.000584872,4.557290946,3.18E-05,0.995499663,1
ENSRNOG00000017191,0.000570431,5.445012749,2.93E-05,0.995682105,1
ENSRNOG00000020255,0.000452614,7.86123528,2.76E-05,0.995808393,1
ENSRNOG00000008079,0.000469136,6.090045685,2.25E-05,0.996212489,1
ENSRNOG00000014320,0.00252923,-2.025557061,2.23E-05,0.996233687,1
ENSRNOG00000003949,-0.000845251,1.750914994,2.14E-05,0.996309318,1
ENSRNOG00000003452,0.002162334,-1.598034946,1.92E-05,0.996505847,1
ENSRNOG00000018176,0.000417018,8.819388778,1.80E-05,0.996610942,1
ENSRNOG00000001139,0.000365473,6.320950437,1.66E-05,0.996746847,1
ENSRNOG00000026754,0.000341587,8.274049025,1.47E-05,0.996943971,1
ENSRNOG00000052305,-0.000346779,5.8492039,1.33E-05,0.997094519,1
ENSRNOG00000030351,0.00106155,-0.324743259,1.20E-05,0.997239337,1
ENSRNOG00000051867,0.000362168,4.601342955,1.04E-05,0.997421561,1
ENSRNOG00000055844,0.001024151,-0.230058362,7.65E-06,0.997792817,1
ENSRNOG00000008194,-0.000249945,5.434154085,7.32E-06,0.997841282,1
ENSRNOG00000011732,0.000223377,6.649622208,6.14E-06,0.998022567,1
ENSRNOG00000001809,0.001889617,-3.210657973,4.18E-06,0.998369261,1
ENSRNOG00000054801,0.000508938,1.159740947,3.54E-06,0.998498196,1
ENSRNOG00000015540,0.000143449,8.08707813,2.58E-06,0.998717301,1
ENSRNOG00000008551,0.000109777,7.89488754,1.42E-06,0.999050685,1
ENSRNOG00000025643,-0.000164441,1.624854689,7.03E-07,0.999330818,1
ENSRNOG00000013076,-7.97E-05,6.713692869,6.17E-07,0.999373297,1
ENSRNOG00000054081,0.000162007,0.146094404,2.89E-07,0.999570784,1
ENSRNOG00000056810,3.72E-05,2.908530683,6.97E-08,0.999789342,1
ENSRNOG00000000035,0,-3.795886381,0,1,1
ENSRNOG00000000055,0,-3.795886381,0,1,1
ENSRNOG00000000091,0,-3.795886381,0,1,1
ENSRNOG00000000167,0,-3.795886381,0,1,1
ENSRNOG00000000199,0,-3.795886381,0,1,1
ENSRNOG00000000201,0,-3.795886381,0,1,1
ENSRNOG00000000233,0,-3.795886381,0,1,1
ENSRNOG00000000252,0,-3.795886381,0,1,1
ENSRNOG00000000282,0,-3.795886381,0,1,1
ENSRNOG00000000419,0,-3.795886381,0,1,1
ENSRNOG00000000423,0,-3.795886381,0,1,1
ENSRNOG00000000428,0,-3.795886381,0,1,1
ENSRNOG00000000435,0,-3.795886381,0,1,1
ENSRNOG00000000436,0,-3.795886381,0,1,1
ENSRNOG00000000438,0,-3.795886381,0,1,1
ENSRNOG00000000446,0,-3.795886381,0,1,1
ENSRNOG00000000451,0,-3.795886381,0,1,1
ENSRNOG00000000487,0,-3.795886381,0,1,1
ENSRNOG00000000510,0,-3.795886381,0,1,1
ENSRNOG00000000516,0,-3.795886381,0,1,1
ENSRNOG00000000562,0,-3.795886381,0,1,1
ENSRNOG00000000580,0,-3.795886381,0,1,1
ENSRNOG00000000589,0,-3.795886381,0,1,1
ENSRNOG00000000620,0,-3.795886381,0,1,1
ENSRNOG00000000630,0,-3.795886381,0,1,1
ENSRNOG00000000704,0,-3.795886381,0,1,1
ENSRNOG00000000715,0,-3.795886381,0,1,1
ENSRNOG00000000723,0,-3.795886381,0,1,1
ENSRNOG00000000726,0,-3.795886381,0,1,1
ENSRNOG00000000747,0,-3.795886381,0,1,1
ENSRNOG00000000749,0,-3.795886381,0,1,1
ENSRNOG00000000759,0,-3.795886381,0,1,1
ENSRNOG00000000765,0,-3.795886381,0,1,1
ENSRNOG00000000767,0,-3.795886381,0,1,1
ENSRNOG00000000787,0,-3.795886381,0,1,1
ENSRNOG00000000814,0,-3.795886381,0,1,1
ENSRNOG00000000836,0,-3.795886381,0,1,1
ENSRNOG00000000837,0,-3.795886381,0,1,1
ENSRNOG00000000838,0,-3.795886381,0,1,1
ENSRNOG00000000840,0,-3.795886381,0,1,1
ENSRNOG00000000841,0,-3.795886381,0,1,1
ENSRNOG00000000853,0,-3.795886381,0,1,1
ENSRNOG00000000861,0,-3.795886381,0,1,1
